  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,11/06/2021,Dispensa de Licitação,26/07/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,DROGARIA GERAL DE PROMISSAO LTDA,72.994.643/0001-09,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"240,0000","2,8334","2,0910",02/2022,"2,7731"
BR0429879,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM SAXAGLIPTINA, CONCENTRAÇÃO:1000 MG + 5 MG",COMPRIMIDO,Não,1161802640072,03/02/2021,Pregão,09/08/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,ALESSANDRO REZENDE SANTOS & CIA LTDA,09.412.526/0001-53,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"870,0000","2,8400","3,9893",02/2022,"3,4373"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620020,27/07/2021,Dispensa de Licitação,16/09/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,COMERCIO DE MEDICAMENTOS BRAIR LTDA ,88.212.113/0291-83,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"240,0000","2,8500","2,0943",02/2022,"2,7731"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não, Não Informado,13/07/2021,Pregão,22/12/2021,A,FARMOQUIMICA S A ,33.349.473/0001-58,L A DOS SANTOS DISTRIBUIDORA DE MEDICAMENTOS,07.654.936/0001-85,MUNICIPIO DE PORTO FERREIRA,45.339.363/0001-94,PORTO FERREIRA,SP,"20000,0000","2,8500","0,0000",N/A,"2,6237"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,05/02/2021,Dispensa de Licitação,15/04/2021,J,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,FARMACIA NOSSA SENHORA DE FATIMA DE LINS LTDA - ME ,03.492.927/0001-84,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"112,0000","2,8661","2,1104",02/2022,"2,0382"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620020,30/04/2021,Dispensa de Licitação,10/02/2022,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,COMERCIAL 3V - MEDICAMENTOS E PERFUMARIA EIRELI - EPP,08.822.673/0001-39,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"240,0000","2,8900","2,0943",02/2022,"2,7731"
BR0432450,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:850 MG + 2,5 MG",COMPRIMIDO,Não,1036701700048,29/09/2020,Pregão,01/10/2020,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0001-77,CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIRELI - ME,23.228.076/0001-74,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"1080,0000","2,9000","3,2458",02/2022,"3,0217"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,05/02/2021,Dispensa de Licitação,15/04/2021,J,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,FARMACIA NOSSA SENHORA DE FATIMA DE LINS LTDA - ME ,03.492.927/0001-84,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"180,0000","2,9000","2,0910",02/2022,"2,7731"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1018004070028,30/11/2020,Pregão,07/12/2020,A,BRISTOL-MYERS SQUIBB FARMACEUTICA S/A ,56.998.982/0001-07,KENAN MEDICAMENTOS LTDA - ME ,21.257.684/0001-81,MUNICIPIO DE DIVINOLANDIA,46.435.921/0001-88,DIVINOLANDIA,SP,"2400,0000","2,9200","0,0000",N/A,"2,6839"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1002901770061,15/06/2021,Pregão,01/07/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,GENESIO A MENDES & CIA LTDA,82.873.068/0007-35,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"2160,0000","2,9300","3,4959",02/2022,"2,4188"
BR0432450,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:850 MG + 2,5 MG",COMPRIMIDO,Não, Não Informado,23/06/2021,Pregão,08/12/2021,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0021-10,CAVALLI COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES - EIRELI,32.743.242/0001-61,FUNDO MUNICIPAL DE SAUDE,09.309.271/0001-06,JACAREZINHO,PR,"720,0000","2,9500","0,0000",N/A,"3,0217"
BR0461067,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,30/11/2020,Pregão,21/05/2021,A,MERCK SHARP & DOHME FARMACEUTICA LTDA,45.987.013/0003-04,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE,09.309.271/0001-06,JACAREZINHO,PR,"1344,0000","2,9600","0,0000",N/A,"3,3116"
BR0392708,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1002901770045,30/11/2020,Pregão,21/05/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE,09.309.271/0001-06,JACAREZINHO,PR,"2800,0000","2,9600","3,4959",02/2022,"2,2492"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não, Não Informado,25/02/2021,Pregão,24/11/2021,A,NOVARTIS BIOCIENCIAS SA ,56.994.502/0027-79,CELIA DA CUNHA FRANCA EIRELI,06.059.923/0001-03,MUNICIPIO DE CAMPINA GRANDE DO SUL,76.105.600/0001-86,CAMPINA GRANDE DO SUL,PR,"1344,0000","2,9900","0,0000",N/A,"2,6237"
BR0432449,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:1000 MG + 2,5 MG",COMPRIMIDO,Não,1036701700099,07/05/2021,Pregão,19/08/2021,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0001-77,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"4260,0000","2,9900","3,2007",02/2022,"3,1456"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não, Não Informado,08/03/2021,Pregão,09/09/2021,J,MERCK SHARP & DOHME FARMACEUTICA LTDA ,45.987.013/0022-69,R N F DE SOUZA & CIA LTDA,00.647.694/0001-53,FUNDO MUNICIPAL DE SAUDE,07.851.282/0001-80,ROLIM DE MOURA,RO,"2000,0000","3,0000","0,0000",N/A,"2,4081"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não, Não Informado,29/09/2021,Pregão,16/11/2021,A,MERCK S/A ,33.069.212/0001-84,CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIRELI - ME,23.228.076/0001-74,MUNICIPIO DE GUAPOREMA,75.378.844/0001-70,GUAPOREMA,PR,"672,0000","3,0000","0,0000",N/A,"2,4188"
BR0432449,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:1000 MG + 2,5 MG",COMPRIMIDO,Não,1036701700064,29/09/2020,Pregão,01/10/2020,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0001-77,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"2160,0000","3,0023","3,2458",02/2022,"3,1456"
BR0478655,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFLOZINA, CONCENTRAÇÃO:1000 MG + 10 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,24/05/2021,Pregão,17/06/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,FUNDO MUNICIPAL DE SAUDE DE TRES LAGOAS-MS,13.034.603/0001-56,TRES LAGOAS,MS,"27000,0000","3,0100","0,0000",N/A,"5,2978"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1002901770061,12/02/2021,Pregão,22/10/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"2128,0000","3,0200","3,4959",02/2022,"2,4188"
BR0392708,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1002901770045,12/02/2021,Pregão,22/10/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"900,0000","3,0200","3,4959",02/2022,"2,2492"
BR0432448,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:500 MG + 2,5 MG",COMPRIMIDO,Não,1036701700021,12/02/2021,Pregão,22/10/2021,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0001-77,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"1200,0000","3,0300","3,2458",02/2022,"3,0300"
BR0432450,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:850 MG + 2,5 MG",COMPRIMIDO,Não,1036701700048,20/11/2020,Pregão,02/12/2020,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0001-77,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,MUNICIPIO DE SAO SEBASTIAO,46.482.832/0001-92,SAO SEBASTIAO,SP,"5000,0000","3,0300","3,2458",02/2022,"3,0217"
BR0432450,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:850 MG + 2,5 MG",COMPRIMIDO,Não,1036701700080,12/02/2021,Pregão,22/10/2021,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0001-77,"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.",04.027.894/0007-50,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"1200,0000","3,0300","3,2458",02/2022,"3,0217"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,05/11/2020,Pregão,17/03/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,AR FIORENZANO DISTRIBUIDORA DE MEDICAMENTOS LTDA,10.869.890/0001-26,MUNICIPIO DE BOA VISTA DA APARECIDA,78.121.985/0001-09,BOA VISTA DA APARECIDA,PR,"1500,0000","3,0500","2,6647",02/2022,"2,6839"
BR0381063,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1002901770169,05/02/2021,Dispensa de Licitação,31/08/2021,J,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,COMERCIAL 3V - MEDICAMENTOS E PERFUMARIA EIRELI - EPP,08.822.673/0001-39,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"240,0000","3,1200","2,7180",02/2022,"3,1538"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,19/07/2021,Dispensa de Licitação,23/08/2021,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE DE UMUARAMA,08.931.506/0001-26,UMUARAMA,PR,"1750,0000","3,1300","2,6895",02/2022,"2,6237"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1002901770061,29/10/2020,Dispensa de Licitação,17/11/2020,J,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,DROGAL FARMACEUTICA LTDA,54.375.647/0200-71,MUNICIPIO DE AGUAI,46.425.229/0001-79,AGUAI,SP,"224,0000","3,1300","2,7432",02/2022,"2,4081"
BR0397596,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1006810590063,19/07/2021,Dispensa de Licitação,23/08/2021,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE DE UMUARAMA,08.931.506/0001-26,UMUARAMA,PR,"1000,0000","3,1300","2,6895",02/2022,"2,4730"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,19/07/2021,Dispensa de Licitação,23/08/2021,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE DE UMUARAMA,08.931.506/0001-26,UMUARAMA,PR,"2500,0000","3,1300","2,6895",02/2022,"2,5512"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,22/12/2020,Pregão,16/06/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,CIRURGICA PARANAVAI - EIRELI,30.766.874/0001-15,FUNDO MUNICIPAL DE SAUDE,10.411.736/0001-06,BRASILANDIA,MS,"9000,0000","3,1400","2,6278",02/2022,"2,6839"
BR0397600,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1006810590268,29/09/2020,Pregão,01/10/2020,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIRELI - ME,23.228.076/0001-74,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"3240,0000","3,1636","2,6895",02/2022,"2,6237"
BR0392708,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não, Não Informado,30/08/2020,Dispensa de Licitação,25/10/2020,A,MERCK S/A ,33.069.212/0001-84,ROBERTA JOAO & CIA LTDA ,00.447.822/0001-15,MUNICIPIO DE SANTA RITA DO PASSA QUATRO,45.749.819/0001-94,SANTA RITA DO PASSA QUATRO,SP,"224,0000","3,1678","0,0000",N/A,"2,2492"
BR0461067,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,21/10/2020,Pregão,16/12/2020,A,MERCK S/A ,33.069.212/0001-84,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE,07.851.282/0001-80,ROLIM DE MOURA,RO,"2000,0000","3,1800","0,0000",N/A,"3,3116"
BR0381063,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1002901770010,11/06/2021,Dispensa de Licitação,10/02/2022,J,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,COMERCIO DE MEDICAMENTOS BRAIR LTDA ,88.212.113/0291-83,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"224,0000","3,1900","0,0000",N/A,"3,1538"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590160,29/09/2020,Pregão,01/10/2020,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIRELI - ME,23.228.076/0001-74,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"3240,0000","3,1944","2,6895",02/2022,"2,5512"
BR0381063,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:500 MG + 50 MG",COMPRIMIDO,Não,1002901770029,27/10/2020,Pregão,08/02/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,KENAN MEDICAMENTOS LTDA - ME ,21.257.684/0001-81,MUNICIPIO DE SANTA GERTRUDES,45.732.377/0001-73,SANTA GERTRUDES,SP,"2500,0000","3,2000","3,4959",02/2022,"2,4335"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620047,05/08/2021,Pregão,05/10/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE PIACATU,44.431.245/0001-49,PIACATU,SP,"3600,0000","3,2000","2,6647",02/2022,"2,6839"
BR0478655,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFLOZINA, CONCENTRAÇÃO:1000 MG + 10 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,30/08/2021,Pregão,27/12/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,FABIO LUIZ BORGES - MEDICAMENTOS,30.641.249/0001-47,FUNDO MUNICIPAL DE SAUDE DE MONCOES,11.966.012/0001-91,MONCOES,SP,"960,0000","3,2000","0,0000",N/A,"5,2978"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não,1002901770053,27/10/2020,Pregão,08/02/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,KENAN MEDICAMENTOS LTDA - ME ,21.257.684/0001-81,MUNICIPIO DE SANTA GERTRUDES,45.732.377/0001-73,SANTA GERTRUDES,SP,"2500,0000","3,2000","3,4954",02/2022,"2,4188"
BR0478655,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFLOZINA, CONCENTRAÇÃO:1000 MG + 10 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não, Não Informado,12/02/2021,Pregão,22/12/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,FABIO LUIZ BORGES - MEDICAMENTOS,30.641.249/0001-47,FUNDO MUNICIPAL DE SAUDE DE MONCOES,11.966.012/0001-91,MONCOES,SP,"780,0000","3,2000","0,0000",N/A,"5,2978"
BR0432449,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA COM LINAGLIPTINA, CONCENTRAÇÃO:1000 MG + 2,5 MG",COMPRIMIDO,Não, Não Informado,14/12/2021,Pregão,02/02/2022,A,BOEHRINGER INGELHEIM DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,60.831.658/0021-10,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE SAO SEBASTIAO DO OESTE,18.308.734/0001-06,SAO SEBASTIAO DO OESTE,MG,"4000,0000","3,2450","0,0000",N/A,"3,1456"
BR0392708,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não, Não Informado,23/06/2021,Pregão,08/12/2021,A,MERCK S/A ,33.069.212/0001-84,CAVALLI COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES - EIRELI,32.743.242/0001-61,FUNDO MUNICIPAL DE SAUDE,09.309.271/0001-06,JACAREZINHO,PR,"2000,0000","3,2500","0,0000",N/A,"2,2492"
BR0392708,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não, Não Informado,26/02/2021,Dispensa de Licitação,15/06/2021,A, MSD BRASIL LTDA. - ME ,01.891.218/0001-46,DROGAL FARMACEUTICA LTDA ,54.375.647/0180-93,MUNICIPIO DE SANTA RITA DO PASSA QUATRO,45.749.819/0001-94,SANTA RITA DO PASSA QUATRO,SP,"168,0000","3,2583","0,0000",N/A,"2,2492"
BR0441621,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À DAPAGLIFOZINA, CONCENTRAÇÃO:1000 MG + 5 MG, FORMA FARMACÊUTICA:AÇÃO PROLONGADA",COMPRIMIDO,Não,1161802620020,25/02/2021,Pregão,24/11/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,CELIA DA CUNHA FRANCA EIRELI,06.059.923/0001-03,MUNICIPIO DE CAMPINA GRANDE DO SUL,76.105.600/0001-86,CAMPINA GRANDE DO SUL,PR,"720,0000","3,2700","2,6686",02/2022,"2,6839"
BR0397598,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À VILDAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1006810590136,13/05/2021,Pregão,27/09/2021,A,NOVARTIS BIOCIENCIAS SA,56.994.502/0001-30,DIMENSAO COMERCIO DE ARTIGOS MEDICOS HOSPITALARES LTDA,03.924.435/0001-10,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ASTORGA,08.561.107/0001-10,ASTORGA,PR,"1500,0000","3,3000","2,6879",02/2022,"2,5512"
BR0410294,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:1 G + 50 MG",COMPRIMIDO,Não, Não Informado,07/05/2021,Pregão,19/08/2021,A,SCHERING DO BRASIL QUIMICA E FARMACEUTICA LTDA. ,56.990.534/0001-67,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"76275,0000","3,3154","0,0000",N/A,"2,4188"
BR0392708,"METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À SITAGLIPTINA, CONCENTRAÇÃO:850 MG + 50 MG",COMPRIMIDO,Não,1002901770045,24/11/2020,Pregão,10/06/2021,A,ORGANON FARMACEUTICA LTDA.,45.987.013/0001-34,CMH - CENTRAL DE MEDICAMENTOS HOSPITALARES - EIRELI - ME,23.228.076/0001-74,FUNDACAO MUNICIPAL DE SAUDE DE PONTA GROSSA,32.370.759/0001-52,PONTA GROSSA,PR,"1000,0000","3,3300","3,4959",02/2022,"2,2492"
